,Flight_Date,Route,Carrier,Scheduled_Departure_Time,Aircraft_Capacity,Actual_Pax_Count,Is_Weekend,Is_Holiday_Period,CHML_Ordered,Flight_ID
749,2025-01-09,GLA-DXB,Emirates,2025-01-09 20:00:00,427,368,False,False,23,EKGLADXB2000
750,2025-01-10,EDI-DXB,Emirates,2025-01-10 14:00:00,259,220,False,False,17,EKEDIDXB1400
751,2025-01-10,GLA-DXB,Emirates,2025-01-10 20:00:00,427,358,False,False,26,EKGLADXB2000
752,2025-01-11,EDI-DXB,Emirates,2025-01-11 14:00:00,259,240,True,False,17,EKEDIDXB1400
753,2025-01-11,GLA-DXB,Emirates,2025-01-11 20:00:00,427,379,True,False,23,EKGLADXB2000
754,2025-01-12,EDI-DXB,Emirates,2025-01-12 14:00:00,259,240,True,False,10,EKEDIDXB1400
755,2025-01-12,GLA-DXB,Emirates,2025-01-12 20:00:00,427,350,True,False,17,EKGLADXB2000
756,2025-01-13,EDI-DXB,Emirates,2025-01-13 14:00:00,259,223,False,False,3,EKEDIDXB1400
757,2025-01-13,GLA-DXB,Emirates,2025-01-13 20:00:00,427,361,False,False,4,EKGLADXB2000
758,2025-01-14,EDI-DXB,Emirates,2025-01-14 14:00:00,259,241,False,False,12,EKEDIDXB1400
759,2025-01-14,GLA-DXB,Emirates,2025-01-14 20:00:00,427,374,False,False,9,EKGLADXB2000
760,2025-01-15,EDI-DXB,Emirates,2025-01-15 14:00:00,259,227,False,False,4,EKEDIDXB1400
761,2025-01-15,GLA-DXB,Emirates,2025-01-15 20:00:00,427,360,False,False,27,EKGLADXB2000
762,2025-01-16,EDI-DXB,Emirates,2025-01-16 14:00:00,259,219,False,False,20,EKEDIDXB1400
763,2025-01-16,GLA-DXB,Emirates,2025-01-16 20:00:00,427,396,False,False,23,EKGLADXB2000
764,2025-01-17,EDI-DXB,Emirates,2025-01-17 14:00:00,259,227,False,False,29,EKEDIDXB1400
765,2025-01-17,GLA-DXB,Emirates,2025-01-17 20:00:00,427,371,False,False,29,EKGLADXB2000
766,2025-01-18,EDI-DXB,Emirates,2025-01-18 14:00:00,259,234,True,False,8,EKEDIDXB1400
767,2025-01-18,GLA-DXB,Emirates,2025-01-18 20:00:00,427,406,True,False,13,EKGLADXB2000
768,2025-01-19,EDI-DXB,Emirates,2025-01-19 14:00:00,259,221,True,False,3,EKEDIDXB1400
769,2025-01-19,GLA-DXB,Emirates,2025-01-19 20:00:00,427,358,True,False,23,EKGLADXB2000
770,2025-01-20,EDI-DXB,Emirates,2025-01-20 14:00:00,259,216,False,False,15,EKEDIDXB1400
771,2025-01-20,GLA-DXB,Emirates,2025-01-20 20:00:00,427,364,False,False,20,EKGLADXB2000
772,2025-01-21,EDI-DXB,Emirates,2025-01-21 14:00:00,259,224,False,False,8,EKEDIDXB1400
773,2025-01-21,GLA-DXB,Emirates,2025-01-21 20:00:00,427,397,False,False,24,EKGLADXB2000
774,2025-01-22,EDI-DXB,Emirates,2025-01-22 14:00:00,259,228,False,False,13,EKEDIDXB1400
775,2025-01-22,GLA-DXB,Emirates,2025-01-22 20:00:00,427,357,False,False,30,EKGLADXB2000
776,2025-01-23,EDI-DXB,Emirates,2025-01-23 14:00:00,259,223,False,False,2,EKEDIDXB1400
777,2025-01-23,GLA-DXB,Emirates,2025-01-23 20:00:00,427,374,False,False,11,EKGLADXB2000
778,2025-01-24,EDI-DXB,Emirates,2025-01-24 14:00:00,259,223,False,False,25,EKEDIDXB1400
779,2025-01-24,GLA-DXB,Emirates,2025-01-24 20:00:00,427,370,False,False,6,EKGLADXB2000
780,2025-01-25,EDI-DXB,Emirates,2025-01-25 14:00:00,259,233,True,False,32,EKEDIDXB1400
781,2025-01-25,GLA-DXB,Emirates,2025-01-25 20:00:00,427,390,True,False,31,EKGLADXB2000
782,2025-01-26,EDI-DXB,Emirates,2025-01-26 14:00:00,259,231,True,False,22,EKEDIDXB1400
783,2025-01-26,GLA-DXB,Emirates,2025-01-26 20:00:00,427,408,True,False,6,EKGLADXB2000
784,2025-01-27,EDI-DXB,Emirates,2025-01-27 14:00:00,259,224,False,False,15,EKEDIDXB1400
785,2025-01-27,GLA-DXB,Emirates,2025-01-27 20:00:00,427,379,False,False,25,EKGLADXB2000
786,2025-01-28,EDI-DXB,Emirates,2025-01-28 14:00:00,259,225,False,False,20,EKEDIDXB1400
787,2025-01-28,GLA-DXB,Emirates,2025-01-28 20:00:00,427,389,False,False,40,EKGLADXB2000
788,2025-01-29,EDI-DXB,Emirates,2025-01-29 14:00:00,259,230,False,False,9,EKEDIDXB1400
789,2025-01-29,GLA-DXB,Emirates,2025-01-29 20:00:00,427,387,False,False,15,EKGLADXB2000
790,2025-01-30,EDI-DXB,Emirates,2025-01-30 14:00:00,259,238,False,False,23,EKEDIDXB1400
791,2025-01-30,GLA-DXB,Emirates,2025-01-30 20:00:00,427,373,False,False,14,EKGLADXB2000
792,2025-01-31,EDI-DXB,Emirates,2025-01-31 14:00:00,259,228,False,False,20,EKEDIDXB1400
793,2025-01-31,GLA-DXB,Emirates,2025-01-31 20:00:00,427,358,False,False,37,EKGLADXB2000
794,2025-02-01,EDI-DXB,Emirates,2025-02-01 14:00:00,259,244,True,False,19,EKEDIDXB1400
795,2025-02-01,GLA-DXB,Emirates,2025-02-01 20:00:00,427,381,True,False,21,EKGLADXB2000
796,2025-02-02,EDI-DXB,Emirates,2025-02-02 14:00:00,259,225,True,False,16,EKEDIDXB1400
797,2025-02-02,GLA-DXB,Emirates,2025-02-02 20:00:00,427,376,True,False,19,EKGLADXB2000
798,2025-02-03,EDI-DXB,Emirates,2025-02-03 14:00:00,259,214,False,False,23,EKEDIDXB1400
799,2025-02-03,GLA-DXB,Emirates,2025-02-03 20:00:00,427,364,False,False,13,EKGLADXB2000
800,2025-02-04,EDI-DXB,Emirates,2025-02-04 14:00:00,259,251,False,False,17,EKEDIDXB1400
801,2025-02-04,GLA-DXB,Emirates,2025-02-04 20:00:00,427,389,False,False,19,EKGLADXB2000
802,2025-02-05,EDI-DXB,Emirates,2025-02-05 14:00:00,259,225,False,False,17,EKEDIDXB1400
803,2025-02-05,GLA-DXB,Emirates,2025-02-05 20:00:00,427,403,False,False,23,EKGLADXB2000
804,2025-02-06,EDI-DXB,Emirates,2025-02-06 14:00:00,259,233,False,False,25,EKEDIDXB1400
805,2025-02-06,GLA-DXB,Emirates,2025-02-06 20:00:00,427,403,False,False,33,EKGLADXB2000
806,2025-02-07,EDI-DXB,Emirates,2025-02-07 14:00:00,259,232,False,False,5,EKEDIDXB1400
807,2025-02-07,GLA-DXB,Emirates,2025-02-07 20:00:00,427,369,False,False,19,EKGLADXB2000
808,2025-02-08,EDI-DXB,Emirates,2025-02-08 14:00:00,259,242,True,False,19,EKEDIDXB1400
809,2025-02-08,GLA-DXB,Emirates,2025-02-08 20:00:00,427,386,True,False,19,EKGLADXB2000
810,2025-02-09,EDI-DXB,Emirates,2025-02-09 14:00:00,259,228,True,False,26,EKEDIDXB1400
811,2025-02-09,GLA-DXB,Emirates,2025-02-09 20:00:00,427,395,True,False,19,EKGLADXB2000
812,2025-02-10,EDI-DXB,Emirates,2025-02-10 14:00:00,259,225,False,False,8,EKEDIDXB1400
813,2025-02-10,GLA-DXB,Emirates,2025-02-10 20:00:00,427,354,False,False,10,EKGLADXB2000
814,2025-02-11,EDI-DXB,Emirates,2025-02-11 14:00:00,259,216,False,False,4,EKEDIDXB1400
815,2025-02-11,GLA-DXB,Emirates,2025-02-11 20:00:00,427,375,False,False,39,EKGLADXB2000
816,2025-02-12,EDI-DXB,Emirates,2025-02-12 14:00:00,259,232,False,False,9,EKEDIDXB1400
817,2025-02-12,GLA-DXB,Emirates,2025-02-12 20:00:00,427,379,False,False,32,EKGLADXB2000
818,2025-02-13,EDI-DXB,Emirates,2025-02-13 14:00:00,259,228,False,False,6,EKEDIDXB1400
819,2025-02-13,GLA-DXB,Emirates,2025-02-13 20:00:00,427,390,False,False,22,EKGLADXB2000
820,2025-02-14,EDI-DXB,Emirates,2025-02-14 14:00:00,259,228,False,False,7,EKEDIDXB1400
821,2025-02-14,GLA-DXB,Emirates,2025-02-14 20:00:00,427,373,False,False,33,EKGLADXB2000
822,2025-02-15,EDI-DXB,Emirates,2025-02-15 14:00:00,259,235,True,False,24,EKEDIDXB1400
823,2025-02-15,GLA-DXB,Emirates,2025-02-15 20:00:00,427,377,True,False,40,EKGLADXB2000
824,2025-02-16,EDI-DXB,Emirates,2025-02-16 14:00:00,259,246,True,False,24,EKEDIDXB1400
825,2025-02-16,GLA-DXB,Emirates,2025-02-16 20:00:00,427,378,True,False,24,EKGLADXB2000
826,2025-02-17,EDI-DXB,Emirates,2025-02-17 14:00:00,259,231,False,False,10,EKEDIDXB1400
827,2025-02-17,GLA-DXB,Emirates,2025-02-17 20:00:00,427,398,False,False,21,EKGLADXB2000
828,2025-02-18,EDI-DXB,Emirates,2025-02-18 14:00:00,259,221,False,False,6,EKEDIDXB1400
829,2025-02-18,GLA-DXB,Emirates,2025-02-18 20:00:00,427,395,False,False,11,EKGLADXB2000
830,2025-02-19,EDI-DXB,Emirates,2025-02-19 14:00:00,259,238,False,False,14,EKEDIDXB1400
831,2025-02-19,GLA-DXB,Emirates,2025-02-19 20:00:00,427,392,False,False,31,EKGLADXB2000
832,2025-02-20,EDI-DXB,Emirates,2025-02-20 14:00:00,259,235,False,False,14,EKEDIDXB1400
833,2025-02-20,GLA-DXB,Emirates,2025-02-20 20:00:00,427,380,False,False,16,EKGLADXB2000
834,2025-02-21,EDI-DXB,Emirates,2025-02-21 14:00:00,259,242,False,False,25,EKEDIDXB1400
835,2025-02-21,GLA-DXB,Emirates,2025-02-21 20:00:00,427,380,False,False,14,EKGLADXB2000
836,2025-02-22,EDI-DXB,Emirates,2025-02-22 14:00:00,259,233,True,False,16,EKEDIDXB1400
837,2025-02-22,GLA-DXB,Emirates,2025-02-22 20:00:00,427,371,True,False,24,EKGLADXB2000
838,2025-02-23,EDI-DXB,Emirates,2025-02-23 14:00:00,259,224,True,False,24,EKEDIDXB1400
839,2025-02-23,GLA-DXB,Emirates,2025-02-23 20:00:00,427,394,True,False,13,EKGLADXB2000
840,2025-02-24,EDI-DXB,Emirates,2025-02-24 14:00:00,259,228,False,False,26,EKEDIDXB1400
841,2025-02-24,GLA-DXB,Emirates,2025-02-24 20:00:00,427,373,False,False,27,EKGLADXB2000
842,2025-02-25,EDI-DXB,Emirates,2025-02-25 14:00:00,259,242,False,False,12,EKEDIDXB1400
843,2025-02-25,GLA-DXB,Emirates,2025-02-25 20:00:00,427,379,False,False,19,EKGLADXB2000
844,2025-02-26,EDI-DXB,Emirates,2025-02-26 14:00:00,259,220,False,False,13,EKEDIDXB1400
845,2025-02-26,GLA-DXB,Emirates,2025-02-26 20:00:00,427,369,False,False,29,EKGLADXB2000
846,2025-02-27,EDI-DXB,Emirates,2025-02-27 14:00:00,259,222,False,False,29,EKEDIDXB1400
847,2025-02-27,GLA-DXB,Emirates,2025-02-27 20:00:00,427,395,False,False,24,EKGLADXB2000
848,2025-02-28,EDI-DXB,Emirates,2025-02-28 14:00:00,259,219,False,False,8,EKEDIDXB1400
849,2025-02-28,GLA-DXB,Emirates,2025-02-28 20:00:00,427,360,False,False,25,EKGLADXB2000
850,2025-03-01,EDI-DXB,Emirates,2025-03-01 14:00:00,259,231,True,False,31,EKEDIDXB1400
851,2025-03-01,GLA-DXB,Emirates,2025-03-01 20:00:00,427,382,True,False,29,EKGLADXB2000
852,2025-03-02,EDI-DXB,Emirates,2025-03-02 14:00:00,259,233,True,False,22,EKEDIDXB1400
853,2025-03-02,GLA-DXB,Emirates,2025-03-02 20:00:00,427,370,True,False,24,EKGLADXB2000
854,2025-03-03,EDI-DXB,Emirates,2025-03-03 14:00:00,259,214,False,False,2,EKEDIDXB1400
855,2025-03-03,GLA-DXB,Emirates,2025-03-03 20:00:00,427,376,False,False,31,EKGLADXB2000
856,2025-03-04,EDI-DXB,Emirates,2025-03-04 14:00:00,259,230,False,False,24,EKEDIDXB1400
857,2025-03-04,GLA-DXB,Emirates,2025-03-04 20:00:00,427,401,False,False,28,EKGLADXB2000
858,2025-03-05,EDI-DXB,Emirates,2025-03-05 14:00:00,259,233,False,False,23,EKEDIDXB1400
859,2025-03-05,GLA-DXB,Emirates,2025-03-05 20:00:00,427,374,False,False,16,EKGLADXB2000
860,2025-03-06,EDI-DXB,Emirates,2025-03-06 14:00:00,259,219,False,False,18,EKEDIDXB1400
861,2025-03-06,GLA-DXB,Emirates,2025-03-06 20:00:00,427,382,False,False,25,EKGLADXB2000
862,2025-03-07,EDI-DXB,Emirates,2025-03-07 14:00:00,259,215,False,False,10,EKEDIDXB1400
863,2025-03-07,GLA-DXB,Emirates,2025-03-07 20:00:00,427,383,False,False,13,EKGLADXB2000
864,2025-03-08,EDI-DXB,Emirates,2025-03-08 14:00:00,259,237,True,False,10,EKEDIDXB1400
865,2025-03-08,GLA-DXB,Emirates,2025-03-08 20:00:00,427,376,True,False,12,EKGLADXB2000
866,2025-03-09,EDI-DXB,Emirates,2025-03-09 14:00:00,259,221,True,False,11,EKEDIDXB1400
867,2025-03-09,GLA-DXB,Emirates,2025-03-09 20:00:00,427,374,True,False,14,EKGLADXB2000
868,2025-03-10,EDI-DXB,Emirates,2025-03-10 14:00:00,259,227,False,False,13,EKEDIDXB1400
869,2025-03-10,GLA-DXB,Emirates,2025-03-10 20:00:00,427,362,False,False,18,EKGLADXB2000
870,2025-03-11,EDI-DXB,Emirates,2025-03-11 14:00:00,259,234,False,False,1,EKEDIDXB1400
871,2025-03-11,GLA-DXB,Emirates,2025-03-11 20:00:00,427,373,False,False,32,EKGLADXB2000
872,2025-03-12,EDI-DXB,Emirates,2025-03-12 14:00:00,259,213,False,False,5,EKEDIDXB1400
873,2025-03-12,GLA-DXB,Emirates,2025-03-12 20:00:00,427,379,False,False,7,EKGLADXB2000
874,2025-03-13,EDI-DXB,Emirates,2025-03-13 14:00:00,259,218,False,False,21,EKEDIDXB1400
875,2025-03-13,GLA-DXB,Emirates,2025-03-13 20:00:00,427,364,False,False,25,EKGLADXB2000
876,2025-03-14,EDI-DXB,Emirates,2025-03-14 14:00:00,259,241,False,False,6,EKEDIDXB1400
877,2025-03-14,GLA-DXB,Emirates,2025-03-14 20:00:00,427,384,False,False,12,EKGLADXB2000
878,2025-03-15,EDI-DXB,Emirates,2025-03-15 14:00:00,259,235,True,False,29,EKEDIDXB1400
879,2025-03-15,GLA-DXB,Emirates,2025-03-15 20:00:00,427,377,True,False,15,EKGLADXB2000
880,2025-03-16,EDI-DXB,Emirates,2025-03-16 14:00:00,259,226,True,False,12,EKEDIDXB1400
881,2025-03-16,GLA-DXB,Emirates,2025-03-16 20:00:00,427,407,True,False,29,EKGLADXB2000
882,2025-03-17,EDI-DXB,Emirates,2025-03-17 14:00:00,259,218,False,False,8,EKEDIDXB1400
883,2025-03-17,GLA-DXB,Emirates,2025-03-17 20:00:00,427,370,False,False,14,EKGLADXB2000
884,2025-03-18,EDI-DXB,Emirates,2025-03-18 14:00:00,259,230,False,False,16,EKEDIDXB1400
885,2025-03-18,GLA-DXB,Emirates,2025-03-18 20:00:00,427,378,False,False,14,EKGLADXB2000
886,2025-03-19,EDI-DXB,Emirates,2025-03-19 14:00:00,259,241,False,False,10,EKEDIDXB1400
887,2025-03-19,GLA-DXB,Emirates,2025-03-19 20:00:00,427,384,False,False,32,EKGLADXB2000
888,2025-03-20,EDI-DXB,Emirates,2025-03-20 14:00:00,259,217,False,False,9,EKEDIDXB1400
889,2025-03-20,GLA-DXB,Emirates,2025-03-20 20:00:00,427,378,False,False,20,EKGLADXB2000
890,2025-03-21,EDI-DXB,Emirates,2025-03-21 14:00:00,259,230,False,False,13,EKEDIDXB1400
891,2025-03-21,GLA-DXB,Emirates,2025-03-21 20:00:00,427,391,False,False,8,EKGLADXB2000
892,2025-03-22,EDI-DXB,Emirates,2025-03-22 14:00:00,259,231,True,False,19,EKEDIDXB1400
893,2025-03-22,GLA-DXB,Emirates,2025-03-22 20:00:00,427,377,True,False,11,EKGLADXB2000
894,2025-03-23,EDI-DXB,Emirates,2025-03-23 14:00:00,259,229,True,False,10,EKEDIDXB1400
895,2025-03-23,GLA-DXB,Emirates,2025-03-23 20:00:00,427,391,True,False,19,EKGLADXB2000
896,2025-03-24,EDI-DXB,Emirates,2025-03-24 14:00:00,259,226,False,False,6,EKEDIDXB1400
897,2025-03-24,GLA-DXB,Emirates,2025-03-24 20:00:00,427,374,False,False,27,EKGLADXB2000
898,2025-03-25,EDI-DXB,Emirates,2025-03-25 14:00:00,259,220,False,False,11,EKEDIDXB1400
899,2025-03-25,GLA-DXB,Emirates,2025-03-25 20:00:00,427,385,False,False,10,EKGLADXB2000
900,2025-03-26,EDI-DXB,Emirates,2025-03-26 14:00:00,259,226,False,False,9,EKEDIDXB1400
901,2025-03-26,GLA-DXB,Emirates,2025-03-26 20:00:00,427,371,False,False,16,EKGLADXB2000
902,2025-03-27,EDI-DXB,Emirates,2025-03-27 14:00:00,259,223,False,False,15,EKEDIDXB1400
903,2025-03-27,GLA-DXB,Emirates,2025-03-27 20:00:00,427,372,False,False,19,EKGLADXB2000
904,2025-03-28,EDI-DXB,Emirates,2025-03-28 14:00:00,259,231,False,False,7,EKEDIDXB1400
905,2025-03-28,GLA-DXB,Emirates,2025-03-28 20:00:00,427,354,False,False,24,EKGLADXB2000
906,2025-03-29,EDI-DXB,Emirates,2025-03-29 14:00:00,259,232,True,False,12,EKEDIDXB1400
907,2025-03-29,GLA-DXB,Emirates,2025-03-29 20:00:00,427,411,True,False,33,EKGLADXB2000
908,2025-03-30,EDI-DXB,Emirates,2025-03-30 14:00:00,259,247,True,False,23,EKEDIDXB1400
909,2025-03-30,GLA-DXB,Emirates,2025-03-30 20:00:00,427,391,True,False,18,EKGLADXB2000
910,2025-03-31,EDI-DXB,Emirates,2025-03-31 14:00:00,259,216,False,False,25,EKEDIDXB1400
911,2025-03-31,GLA-DXB,Emirates,2025-03-31 20:00:00,427,369,False,False,25,EKGLADXB2000
912,2025-04-01,EDI-DXB,Emirates,2025-04-01 14:00:00,259,229,False,False,3,EKEDIDXB1400
913,2025-04-01,GLA-DXB,Emirates,2025-04-01 20:00:00,427,375,False,False,22,EKGLADXB2000
914,2025-04-02,EDI-DXB,Emirates,2025-04-02 14:00:00,259,225,False,False,20,EKEDIDXB1400
915,2025-04-02,GLA-DXB,Emirates,2025-04-02 20:00:00,427,365,False,False,19,EKGLADXB2000
916,2025-04-03,EDI-DXB,Emirates,2025-04-03 14:00:00,259,243,False,False,9,EKEDIDXB1400
917,2025-04-03,GLA-DXB,Emirates,2025-04-03 20:00:00,427,350,False,False,34,EKGLADXB2000
918,2025-04-04,EDI-DXB,Emirates,2025-04-04 14:00:00,259,216,False,False,13,EKEDIDXB1400
919,2025-04-04,GLA-DXB,Emirates,2025-04-04 20:00:00,427,379,False,False,28,EKGLADXB2000
920,2025-04-05,EDI-DXB,Emirates,2025-04-05 14:00:00,259,241,True,False,9,EKEDIDXB1400
921,2025-04-05,GLA-DXB,Emirates,2025-04-05 20:00:00,427,381,True,False,26,EKGLADXB2000
922,2025-04-06,EDI-DXB,Emirates,2025-04-06 14:00:00,259,217,True,False,18,EKEDIDXB1400
923,2025-04-06,GLA-DXB,Emirates,2025-04-06 20:00:00,427,413,True,False,24,EKGLADXB2000
924,2025-04-07,EDI-DXB,Emirates,2025-04-07 14:00:00,259,216,False,True,34,EKEDIDXB1400
925,2025-04-07,GLA-DXB,Emirates,2025-04-07 20:00:00,427,361,False,True,31,EKGLADXB2000
926,2025-04-08,EDI-DXB,Emirates,2025-04-08 14:00:00,259,244,False,True,29,EKEDIDXB1400
927,2025-04-08,GLA-DXB,Emirates,2025-04-08 20:00:00,427,385,False,True,36,EKGLADXB2000
928,2025-04-09,EDI-DXB,Emirates,2025-04-09 14:00:00,259,229,False,True,30,EKEDIDXB1400
929,2025-04-09,GLA-DXB,Emirates,2025-04-09 20:00:00,427,364,False,True,35,EKGLADXB2000
930,2025-04-10,EDI-DXB,Emirates,2025-04-10 14:00:00,259,213,False,True,39,EKEDIDXB1400
931,2025-04-10,GLA-DXB,Emirates,2025-04-10 20:00:00,427,380,False,True,31,EKGLADXB2000
932,2025-04-11,EDI-DXB,Emirates,2025-04-11 14:00:00,259,217,False,True,16,EKEDIDXB1400
933,2025-04-11,GLA-DXB,Emirates,2025-04-11 20:00:00,427,377,False,True,50,EKGLADXB2000
934,2025-04-12,EDI-DXB,Emirates,2025-04-12 14:00:00,259,245,True,True,24,EKEDIDXB1400
935,2025-04-12,GLA-DXB,Emirates,2025-04-12 20:00:00,427,384,True,True,41,EKGLADXB2000
936,2025-04-13,EDI-DXB,Emirates,2025-04-13 14:00:00,259,219,True,True,12,EKEDIDXB1400
937,2025-04-13,GLA-DXB,Emirates,2025-04-13 20:00:00,427,403,True,True,27,EKGLADXB2000
938,2025-04-14,EDI-DXB,Emirates,2025-04-14 14:00:00,259,219,False,True,43,EKEDIDXB1400
939,2025-04-14,GLA-DXB,Emirates,2025-04-14 20:00:00,427,387,False,True,35,EKGLADXB2000
940,2025-04-15,EDI-DXB,Emirates,2025-04-15 14:00:00,259,219,False,True,43,EKEDIDXB1400
941,2025-04-15,GLA-DXB,Emirates,2025-04-15 20:00:00,427,384,False,True,63,EKGLADXB2000
942,2025-04-16,EDI-DXB,Emirates,2025-04-16 14:00:00,259,218,False,True,38,EKEDIDXB1400
943,2025-04-16,GLA-DXB,Emirates,2025-04-16 20:00:00,427,397,False,True,33,EKGLADXB2000
944,2025-04-17,EDI-DXB,Emirates,2025-04-17 14:00:00,259,229,False,True,31,EKEDIDXB1400
945,2025-04-17,GLA-DXB,Emirates,2025-04-17 20:00:00,427,380,False,True,36,EKGLADXB2000
946,2025-04-18,EDI-DXB,Emirates,2025-04-18 14:00:00,259,246,False,True,11,EKEDIDXB1400
947,2025-04-18,GLA-DXB,Emirates,2025-04-18 20:00:00,427,365,False,True,45,EKGLADXB2000
948,2025-04-19,EDI-DXB,Emirates,2025-04-19 14:00:00,259,232,True,False,10,EKEDIDXB1400
949,2025-04-19,GLA-DXB,Emirates,2025-04-19 20:00:00,427,375,True,False,14,EKGLADXB2000
950,2025-04-20,EDI-DXB,Emirates,2025-04-20 14:00:00,259,234,True,False,19,EKEDIDXB1400
951,2025-04-20,GLA-DXB,Emirates,2025-04-20 20:00:00,427,394,True,False,14,EKGLADXB2000
952,2025-04-21,EDI-DXB,Emirates,2025-04-21 14:00:00,259,223,False,False,14,EKEDIDXB1400
953,2025-04-21,GLA-DXB,Emirates,2025-04-21 20:00:00,427,377,False,False,38,EKGLADXB2000
954,2025-04-22,EDI-DXB,Emirates,2025-04-22 14:00:00,259,226,False,False,18,EKEDIDXB1400
955,2025-04-22,GLA-DXB,Emirates,2025-04-22 20:00:00,427,369,False,False,18,EKGLADXB2000
956,2025-04-23,EDI-DXB,Emirates,2025-04-23 14:00:00,259,246,False,False,28,EKEDIDXB1400
957,2025-04-23,GLA-DXB,Emirates,2025-04-23 20:00:00,427,383,False,False,9,EKGLADXB2000
958,2025-04-24,EDI-DXB,Emirates,2025-04-24 14:00:00,259,214,False,False,11,EKEDIDXB1400
959,2025-04-24,GLA-DXB,Emirates,2025-04-24 20:00:00,427,375,False,False,18,EKGLADXB2000
960,2025-04-25,EDI-DXB,Emirates,2025-04-25 14:00:00,259,217,False,False,17,EKEDIDXB1400
961,2025-04-25,GLA-DXB,Emirates,2025-04-25 20:00:00,427,399,False,False,5,EKGLADXB2000
962,2025-04-26,EDI-DXB,Emirates,2025-04-26 14:00:00,259,225,True,False,24,EKEDIDXB1400
963,2025-04-26,GLA-DXB,Emirates,2025-04-26 20:00:00,427,397,True,False,27,EKGLADXB2000
964,2025-04-27,EDI-DXB,Emirates,2025-04-27 14:00:00,259,256,True,False,11,EKEDIDXB1400
965,2025-04-27,GLA-DXB,Emirates,2025-04-27 20:00:00,427,397,True,False,16,EKGLADXB2000
966,2025-04-28,EDI-DXB,Emirates,2025-04-28 14:00:00,259,227,False,False,8,EKEDIDXB1400
967,2025-04-28,GLA-DXB,Emirates,2025-04-28 20:00:00,427,397,False,False,4,EKGLADXB2000
968,2025-04-29,EDI-DXB,Emirates,2025-04-29 14:00:00,259,231,False,False,6,EKEDIDXB1400
969,2025-04-29,GLA-DXB,Emirates,2025-04-29 20:00:00,427,381,False,False,13,EKGLADXB2000
970,2025-04-30,EDI-DXB,Emirates,2025-04-30 14:00:00,259,225,False,False,3,EKEDIDXB1400
971,2025-04-30,GLA-DXB,Emirates,2025-04-30 20:00:00,427,387,False,False,21,EKGLADXB2000
972,2025-05-01,EDI-DXB,Emirates,2025-05-01 14:00:00,259,226,False,False,22,EKEDIDXB1400
973,2025-05-01,GLA-DXB,Emirates,2025-05-01 20:00:00,427,359,False,False,29,EKGLADXB2000
974,2025-05-02,EDI-DXB,Emirates,2025-05-02 14:00:00,259,225,False,False,18,EKEDIDXB1400
975,2025-05-02,GLA-DXB,Emirates,2025-05-02 20:00:00,427,372,False,False,11,EKGLADXB2000
976,2025-05-03,EDI-DXB,Emirates,2025-05-03 14:00:00,259,235,True,False,27,EKEDIDXB1400
977,2025-05-03,GLA-DXB,Emirates,2025-05-03 20:00:00,427,394,True,False,34,EKGLADXB2000
978,2025-05-04,EDI-DXB,Emirates,2025-05-04 14:00:00,259,235,True,False,22,EKEDIDXB1400
979,2025-05-04,GLA-DXB,Emirates,2025-05-04 20:00:00,427,391,True,False,28,EKGLADXB2000
980,2025-05-05,EDI-DXB,Emirates,2025-05-05 14:00:00,259,234,False,False,8,EKEDIDXB1400
981,2025-05-05,GLA-DXB,Emirates,2025-05-05 20:00:00,427,379,False,False,26,EKGLADXB2000
982,2025-05-06,EDI-DXB,Emirates,2025-05-06 14:00:00,259,224,False,False,11,EKEDIDXB1400
983,2025-05-06,GLA-DXB,Emirates,2025-05-06 20:00:00,427,401,False,False,18,EKGLADXB2000
984,2025-05-07,EDI-DXB,Emirates,2025-05-07 14:00:00,259,229,False,False,19,EKEDIDXB1400
985,2025-05-07,GLA-DXB,Emirates,2025-05-07 20:00:00,427,394,False,False,10,EKGLADXB2000
986,2025-05-08,EDI-DXB,Emirates,2025-05-08 14:00:00,259,232,False,False,23,EKEDIDXB1400
987,2025-05-08,GLA-DXB,Emirates,2025-05-08 20:00:00,427,366,False,False,35,EKGLADXB2000
988,2025-05-09,EDI-DXB,Emirates,2025-05-09 14:00:00,259,219,False,False,26,EKEDIDXB1400
989,2025-05-09,GLA-DXB,Emirates,2025-05-09 20:00:00,427,360,False,False,22,EKGLADXB2000
990,2025-05-10,EDI-DXB,Emirates,2025-05-10 14:00:00,259,234,True,False,27,EKEDIDXB1400
991,2025-05-10,GLA-DXB,Emirates,2025-05-10 20:00:00,427,386,True,False,26,EKGLADXB2000
992,2025-05-11,EDI-DXB,Emirates,2025-05-11 14:00:00,259,239,True,False,1,EKEDIDXB1400
993,2025-05-11,GLA-DXB,Emirates,2025-05-11 20:00:00,427,381,True,False,39,EKGLADXB2000
994,2025-05-12,EDI-DXB,Emirates,2025-05-12 14:00:00,259,232,False,False,7,EKEDIDXB1400
995,2025-05-12,GLA-DXB,Emirates,2025-05-12 20:00:00,427,356,False,False,21,EKGLADXB2000
996,2025-05-13,EDI-DXB,Emirates,2025-05-13 14:00:00,259,222,False,False,28,EKEDIDXB1400
997,2025-05-13,GLA-DXB,Emirates,2025-05-13 20:00:00,427,390,False,False,15,EKGLADXB2000
998,2025-05-14,EDI-DXB,Emirates,2025-05-14 14:00:00,259,218,False,False,5,EKEDIDXB1400
